SectionID,CourseName
182548,Managerial Finance Teaching period TS-T-2 2016 [182548] - Managerial Finance[FINA5530]
182549,Project Management Teaching period TS-T-2 2016 [182549] - Project Management[MGMT5665]
182551,Global Energy and Mineral Markets Teaching period TS-T-4 2016 [182551] - Global Energy and Mineral Markets[ECON5504]
182554,Business Advisory Project Part 2 Teaching period TS-T-5 2016 [182554] - Business Advisory Project Part 2[BUSN5502]
182556,Negotiation Behaviour Teaching period TS-T-5 UWA Business School - Faculty 2016 [182556] - Negotiation Behaviour[MGMT5647]
182557,Business Advisory Project Part 3 Teaching period TS-T-6 2016 [182557] - Business Advisory Project Part 3[BUSN5503]
182559,Leading Global Collaborations Teaching period TS-T-6 UWA Business School - Faculty 2016 [182559] - Leading Global Collaborations[MGMT5522]
182561,Agribusiness Teaching period TS-TP-1 Science - Plant Biology 2016 [182561] - Agricultural Economics [AGRI4402]
182562,Breeding and Animal Biotechnology Teaching period TS-TP-1 Science - Plant Biology 2016 [182562] - Breeding and Animal Biotechnology[AGRI4404]
182563,Breeding and Plant Biotechnology Teaching period TS-TP-1 Science - Plant Biology 2016 [182563] - Breeding and Plant Biotechnology[AGRI4405]
182564,Plant and Human Nutrition CRAWLEY TS-TP-1 2016 [182564] - Plant and Human Nutrition [AGRI4407]
182565,Organic Agriculture Science teaching period 1 (Science trimester 1) 2016 [182565] - AGRI5504 Organic Agriculture
182570,Environmental and Resource Economics Teaching period TS-TP-1 Science - Plant Biology 2016 [182570] - Environmental and Resource Economics [ECON4410]
182571,Advanced Land Use and Management Teaching period TS-TP-1 Science - Plant Biology 2016 [182571] - Advanced Land Use and Management [ENVT4401]
182572,Analysis for Natural Resource Management Teaching period TS-TP-1 Science - Plant Biology 2016 [182572] - Analysis for Natural Resource Management[ENVT4402]
182574,Biotechnology in the Natural Environment Teaching period TS-TP-1 Science - Plant Biology 2016 [182574] - Biotechnology in the Natural Environment[ENVT5001]
182578,Place-based Development Teaching period TS-TP-1 Science - Plant Biology 2016 [182578] - Place-based Development[GEOG5004]
182579,Hydrogeological Systems CRAWLEY TS-TP-1 2016 [182579] - Hydrogeological Systems
182582,Planning Theory and Practice Teaching period TS-TP-1 Science - Plant Biology 2016 [182582] - Planning Theory and Practice [PLNG4401]
182583,Planning Law Teaching period TS-TP-1 Science - Plant Biology 2016 [182583] - Planning Law [PLNG4402]
182584,Data Use in the Natural Sciences Teaching period TS-TP-1 Science [182584] - Data Use in the Natural Sciences [SCIE4401]
182586,Advanced Crop Production Science Teaching period TS-TP-2 Science - Animal Biology 2016 [182586] - Advanced Crop Production Science[AGRI4401]
182587,Animal Reproduction Teaching period TS-TP-2 Science - Animal Biology 2016 [182587] - Animal Reproduction[AGRI4403]
182588,Agriculture and Economic Development Teaching period TS-TP-2 Science - Animal Biology 2016 [182588] - Agriculture and Economic Development[ECON5002]
182592,Remediation of Soils and Groundwater Teaching period TS-TP-2 Science - Animal Biology 2016 [182592] - Remediation of Soils and Groundwater[ENVT5503]
182595,ENVT5511 33449 2016 [182595] - Advanced Geographic Information Systems for Environmental Management[ENVT5511]
182596,Social Demography and Development Teaching period TS-TP-2 Science - Animal Biology 2016 [182596] - Social Demography and Development[GEOG4001]
182604,Case Studies in Breeding and Biotechnology Teaching period TS-TP-3 Science - Animal Biology 2016 [182604] - Advanced Breeding and Biotechnology in Action 2[AGRI5502]
182607,Sustainable Grazing Systems Teaching period TS-TP-3 Science - Animal Biology 2016 [182607] - Sustainable Grazing Systems[AGRI5508]
182610,Contemporary Issues in Economic Development Teaching period TS-TP-3 Science - Animal Biology 2016 [182610] - Contemporary Issues in Economic Development[ECON5001]
182612,Consumer Behaviour and Demand Analysis Teaching period TS-TP-3 Science - Animal Biology 2016 [182612] - Applied Demand and Production Analysis[ECON5510]
182613,Climate, Energy and Water Economics Teaching period TS-TP-3 Science - Animal Biology 2016 [182613] - Climate, Energy and Water Economics[ECON5511]
182622,Data Use in the Natural Sciences Teaching period TS-TP-3 [182622] - Data Use in the Natural Sciences [SCIE4401]
182624,Scientific Modelling Teaching period TS-TP-3 Science - Animal Biology 2016 [182624] - Scientific Modelling[SCIE5500]
182625,Strategic Communications in a Digital Era Teaching period TS-U-1 2016 [182625] - Strategic Communications in a Digital Era[COMM5701]
182630,International Relations of the Asia-Pacific Teaching period TS-U-1B Arts - Social Sciences 2016 [182630] - International Relations of the Asia-Pacific Region A: Foreign Policies of Major Powers[POLS5631]
182631,Evolution of International Society Teaching period TS-U-1B Arts - Social Sciences 2016 [182631] - Evolution of International Society[POLS5688]
182633,Debates in Contemporary Heritage Studies Teaching period TS-U-1D 2016 [182633] - Debates in Contemporary Heritage Studies[HERI5101]
182636,Topics in Australian History Teaching period TS-U-1E 2016 [182636] - Topics in Australian History[HIST4103]
182638,Religion, Global Identities and World Politics Teaching period TS-U-2 Arts - Political Science 2016 [182638] - Identities in Global Politics A: the Role of Religion[POLS5611]
182639,International Security Teaching period TS-U-2 Arts - Political Science 2016 [182639] - International Security: Causes of War and Conflict[POLS5641]
182640,China and the World Teaching period TS-U-2 Arts - Political Science 2016 [182640] - China and the World[POLS5684]
182644,Rock Art Field Unit Teaching period TS-U-4 Arts - Faculty 2016 [182644] - Rock Art Field Unit[ARCY2005]
182681,Animal Resource Management Teaching period TS-TP-1 Science - Plant Biology 2016 [182681] - Animal Resource Management
182693,Education Law CRAWLEY TS-A-1D 2016 [182693] - Education Law
182694,Integrating Pedagogy and Technology TS-A-4D 2016 [182694] - Integrating Pedagogy and Technology [EDUC5608]
182695,Childhood and Adolescent Developmental Psychopathology CRAWLEY TS-A-1A 2016 [182695] - Childhood and Adolescent Developmental Psychopathology [EDUC5639]
182696,Leading Teaching and Learning CRAWLEY TS-A-1A 2016 [182696] - Leading Teaching and Learning [EDUC5642]
182697,Leading the Aligned School TS-A-3B 2016 [182697] - Leading the Aligned School[EDUC5644]
182698,Leading Curriculum Innovation TS-A-4A 2016 [182698] - Leading Curriculum Innovation[EDUC5645]
182699,Education Policy Trends: Global to Local TS-A-4B 2016 [182699] - Education Policy Trends: Global to Local [EDUC5658]
182711,Professional Practice B, TS-A-1C 2016 - Professional Practice B[EDUC5500]
182712,Environmental Planning and Management Teaching period TS-TP-3 Science - Animal Biology 2016 [182712] - Environmental Planning and Management [ENVT4404]
182715,Systems-based Learning 2 Teaching period TS-C-1 2016 [182715] - Systems-based Learning 2[IMED4211]
182716,Integrated Medical Practice 1 Teaching period TS-C-2 2016 [182716] - Integrated Medical Practice 1[IMED4221]
182750,Data Management and Analysis in the Natural Sciences Teaching period TS-TP-3 [182750] - Data Management and Analysis in the Natural Sciences[SCIE4402]
182768,Field Education 1: First Placement Teaching period TS-J-3 2016 [182768] - Field Education 1: First Placement[SWSP5309]
182769,SWSP5429 33335 2016 [182769] - Field Education 2: Final Placement[SWSP5429]
182776,Gender in Australia Standard semester 1 2016 [182776] - Days of our Lives: Gender in Australia [GEND1901]
182777,Field Development Project Standard semester 2 2016 [182777] - Field Development Project[OGEG5809]
182787,Psychology: Atypical Development Standard semester 2 2016 [182787] - Psychology: Atypical Development[PSYC2208]
182788,Industrial and Organisational Psychology Standard semester 2 2016 [182788] - Industrial and Organisational Psychology[PSYC2209]
182789,Psychology and Social Behaviour Standard semester 1 2016 [182789] - Psychology and Social Behaviour[PSYC2212]
182790,Cognitive Neuroscience Standard semester 1 2016 [182790] - Cognitive Neuroscience[PSYC2217]
182791,Psychological Research Methods: Design and Analysis Standard semester 1 2016 [182791] - Psychological Research Methods: Design and Analysis[PSYC3301]
182792,Psychological Measurement and its Application Standard semester 2 2016 [182792] - Psychological Measurement and its Application[PSYC3302]
182793,Psychological Science in the Modern World: Challenges and Controversies Standard semester 1 2016 [182793] - Psychological Science in the Modern World: Challenges and Controversies[PSYC3303]
182836,Research Colloquium Standard semester 2 2016 [182836] - Research Colloquium[SSEH5694]
182847,Applied Structural Geology Teaching period TS-TP-2 Science - Animal Biology 2016 [182847] - Applied Structural Geology[MING5501]
182861,Industry Practicum 1 Standard semester 1 2016 [182861] - Industry Practicum 1 [SSEH5691]
182864,Mergers and Acquisitions Teaching period TS-T-4 UWA Business School - Faculty 2016 [182864] - Mergers and Acquisitions[FINA5603]
182865,Operations and Strategic Supply Chain Management Teaching period TS-U-4 2016 [182865] - Operations and Strategic Supply Chain Management[MGMT5521]
182866,Strategic Management of Resource Companies Teaching period TS-T-5 2016 [182866] - Strategic Management of Resource Companies[MGMT5524]
182867,Translation Project Standard semester 2 2016 [182867] - Translation Project[TRNS5007]
182881,French Studies 2 Standard summer teaching period 2016 [182881] - French Studies 2[FREN1402]
182888,Physical Fitness and Health Standard summer teaching period 2016 [182888] - Physical Fitness and Health[SSEH1103]
182891,Human Resource Management Standard summer teaching period 2016 [182891] - Human Resource Management[HRMT2237]
182896,Advertising and Promotion Standard summer teaching period 2016 [182896] - Advertising and Promotion[MKTG2238]
182898,Corporate Accounting Standard summer teaching period 2016 [182898] - Corporate Accounting[ACCT2201]
182906,Corporate Financial Policy Standard summer teaching period 2016 [182906] - Corporate Financial Policy[FINA2222]
182907,German Studies 2 Intensive summer 2016 [182907] - German Studies 2[GRMN1402]
183000,Company Law Standard summer teaching period 2016 [183000] - Company Law[LAWS2301]
183002,Entrepreneurship Standard summer teaching period 2016 [183002] - Entrepreneurship[MGMT3342]
183020,Australian Indigenous, Rural and Remote Oral Health 1 Group B period 2 2016 [183020] - Australian Indigenous, Rural and Remote Oral Health 1[DENT5404]
183049,Digital Media HK-ARTS TS-QTR-A2 2016 - Digital Media[COMM2002]
183051,Democratisation in Asia HK-ARTS TS-QTR-A2 2016 [183051] - Democratisation in Asia
183052,Popular Culture in Asia HK-ARTS TS-QTR-A2 2016 [183052] - Popular Culture in Asia[ASIA2004]
183053,Exploring Asian Identities HK-ARTS TS-QTR-A2 2016 [183053] - Exploring Asian Identities[ASIA1001]
183054,Politics of the Mass Media HK-ARTS TS-QTR-A2 2016 - Politics of the Mass Media[POLS2231]
183055,Culture, Society and the State in Asia HK-ARTS TS-QTR-A2 2016 [183055] - Culture, Society and the State in Asia[ASIA2001]
183077,Marketing Principles Teaching period TS-T-4 UWA Business School - Faculty 2016 [183077] - Marketing Principles[MKTG5550]
183087,Geographic Information Systems Applications Teaching period TS-TP-1 Science - Plant Biology 2016 [183087] - Geographic Information Systems Applications [ENVT4411]
183088,Advanced Analysis of Linked Health Data Teaching period TS-Y-8 2016 [183088] - Advanced Analysis of Linked Health Data[PUBH5802]
183092,Food and Nutrition in Population Health Teaching period TS-Y-9 2016 [183092] - Food and Nutrition in Population Health[PUBH5804]
183093,Mining and Energy Law Standard semester 1 2016 [183093] - Mining and Energy Law[LAWS3371]
183097,Health Program Evaluation Teaching period TS-D-4D Law - Faculty 2016 [183097] - Health Program Evaluation[RMED4403]
183098,Oil and Gas Agreements Teaching period TS-N-4 Law - Faculty 2016 [183098] - Oil and Gas Agreements[LAWS5532]
183107,International Negotiation Practice and Skills Teaching period TS-K-2 2016 [183107] - International Negotiation Practice and Skills[LAWS5110]
183112,Creative Expression and the Law Standard semester 1 2016 [183112] - Creative Expression and the Law[LAWS3221]
183122,Integrated Rural Medical Practice 1 Teaching period TS-C-1 2016 [183122] - Integrated Rural Medical Practice 1[RMED5311]
183417,Child and Adolescent Comprehensive Oral Care 1 and Orthodontics Teaching period TS-B-1 2016 [183417] - Child and Adolescent Comprehensive Oral Care 1 and Orthodontics[DENT5304]
183429,Introduction to Research in Health Professions Education Standard semester 1 2016 [183429] - Introduction to Research in Health Professional Education
183431,Becoming a Leader: Perspectives on Leadership Development Teaching period TS-Y-4 2016 [183431] - Becoming a Leader: Perspectives on Leadership Development[MGMT5523]
183435,General Medicine and Surgery, Pain Control and Exodontics Teaching period TS-B-1 2016 [183435] - General Medicine and Surgery, Pain Control and Exodontics[DENT4204]
183443,Gender in Development: Approaches and Issues Teaching period TS-U-1B 2016 [183443] - Gender in Development: Approaches and Issues[SOCS5013]
183509,Special unit: Construction Law Teaching period TS-Y-11 2016 [183509] - Special unit: Construction Law[LAWS5398]
183511,Issues in Women's Health Across the Lifespan Standard semester 2 2016 [183511] - Issues in Women's Health Across the Lifespan[IMED1108]
183517,The Culture of Nature Standard semester 1 2016 [183517] - The Culture of Nature[LACH1020]
183522,Sampling Techniques in Wildlife Research Standard semester 1 2016 [183522] - Sampling Techniques in Wildlife Research[BIOL5503]
183524,Mining Hydrogeology Teaching period TS-J-4 2016 [183524] - Mining Hydrogeology[GEOS5504]
183525,Advanced Hydrogeology Teaching period TS-T-5 2016 [183525] - Advanced Hydrogeology [GEOS5501]
183526,Hydrogeological Impact Assessment TS-U-2 2016 [183526] - Hydrogeological Impact Assessment [GEOS4402]
183527,Soil Dynamics Teaching period TS-TP-2 Science - Animal Biology 2016 [183527] - Soil Dynamics [ENVT5510]
183543,Construction Standard semester 1 2016 [183543] - Construction [ARCT3030]
183545,Perspectives in Aboriginal Education Standard semester 1 2016 [183545] - Aboriginal Education[EDUC5429]
183558,Professional Practice II Teaching period TS-A-2C 2016 [183558] - Professional Practice II[EDUC5482]
183562,Normal Systems I Standard semester 1 2016 [179227] - Normal Systems I[ANHB4103]
183569,Molecular Biology of the Cell Standard semester 2 2016 [183569] - Molecular Biology of the Cell[SCIE1106]
183628,Continental Philosophy Standard semester 2 2016 [183628] - Continental Philosophy [PHIL3005]
183658,Advanced Evidence and Proof Teaching period TS-D-5B 2016 [183658] - Advanced Evidence and Proof[LAWS3327]
183723,Nutrition, Health and Body Composition Standard semester 1 2016 [183723] - Nutrition, Health and Body Composition [SSEH5592]
183799,Land and Water Fundamentals Standard semester 1 2016 [183799] - Special Unit: Land and Water Fundamentals [GEOS4499]
183813,GEOS4498 - Special Unit: Fundamentals of Sedimentology [GEOS4498]
183817,Indigenous Policy and Practice TS-D-4E 2016 [183817] - Indigenous Policy and Practice [SWSP5611]
183827,Professional Practice I Teaching period TS-A-4C 2016 [183827] - Professional Practice I[EDUC5481]
183842,Global Climate Change and Biodiversity Standard semester 2 2016 [183842] - Global Climate Change and Biodiversity[ENVT2221]
183892,Debates in Contemporary Heritage Studies Teaching period TS-TP-1 Science - Plant Biology 2016 [183892] - Debates in Contemporary Heritage Studies[HERI5101]
183951,World Politics: Muslims in the West Standard semester 2 2016 [183951] - Identities in Global Politics B: Muslim Identities in the West[POLS5612]
183967,Social Demography and Development Teaching period TS-TP-3 Science - Animal Biology 2016 [183967] - Social Demography and Development[GEOG4001]
184007,International Field Work in Geography Standard semester 2 2016 [184007] - International Field Work in Geography[GEOG2204]
184017,Mediation: Practice and Skills Teaching period TS-E-5A 2016 [184017] - Mediation: Practice and Skills[LAWS5305]
